      subject           activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyGyromeanX
914            2.220173e-01          3.458681e-02   -0.982242350  -0.9797659100  -0.9925690900       1.690043e-01       0.0875441650       1.026436e-01   -9.930005e-01        6.437561e-01
915            3.457440e-01          1.856788e-03   -0.986377020  -0.9828918600  -0.9925978600      -1.251864e-01       0.0899815330       1.907658e-01   -9.909504e-01        3.116984e-01
916            2.418301e-01          4.291403e-02   -0.987473550  -0.9838829800  -0.9913104900      -1.001085e-01       0.1766162100       6.863540e-02   -9.905914e-01        3.173279e-01
917            2.993875e-01         -1.324299e-02   -0.985355610  -0.9826765300  -0.9923700800      -2.512408e-01      -0.0253070250       1.898415e-01   -9.905474e-01        4.136800e-01
918            2.258469e-01          1.243568e-01   -0.978679970  -0.9811962800  -0.9830109900      -1.514913e-01      -0.0368583420       3.111787e-02   -9.904533e-01        1.941725e-01
919            2.414821e-01          2.973320e-02   -0.973926690  -0.9774146800  -0.9797000800      -5.730677e-02       0.0890197740      -2.632318e-01   -9.795947e-01        1.135601e-01
920            1.722564e-01         -1.200308e-01   -0.979620250  -0.9795076000  -0.9814323200       5.364559e-02       0.1408338800      -1.348907e-01   -9.805523e-01        1.458008e-01
921           -5.601334e-01         -4.161552e-01   -0.311686010  -0.5623645300  -0.1343577000      -1.582771e-01      -0.2146013500      -1.261553e-01   -2.305331e-01       -1.486271e-01
922           -6.283845e-01         -4.367606e-01   -0.204547510  -0.4684339600  -0.2244175200       1.237881e-01      -0.0298382870       2.222484e-01   -1.865919e-01        1.200303e-01
923           -5.439235e-01         -8.122140e-02   -0.322831130  -0.4306596400  -0.2180798500      -1.616100e-01       0.0800383970       2.672377e-01   -1.996087e-01        2.201113e-01
924           -5.294473e-01         -2.801376e-01   -0.163087500  -0.4252488200  -0.1657758500       7.677427e-02      -0.0189769840       2.406546e-01   -2.427526e-01        2.341976e-01
925           -6.809196e-01         -2.520134e-01   -0.311073370  -0.4135634500  -0.1570254600       8.504884e-03       0.0200923750       2.922086e-01   -1.955860e-01        2.104347e-01
926           -5.154675e-01         -3.194531e-01   -0.389438850  -0.5543383500  -0.2603396800      -6.128193e-02      -0.0593919460       3.288359e-01   -2.703666e-01        1.964040e-01
927           -4.456970e-01         -2.860406e-01   -0.377870640  -0.6034400400  -0.2691432100      -1.383065e-01       0.0165817100       3.235547e-01   -3.080473e-01        2.045082e-01
928           -4.719045e-01         -2.016727e-01   -0.412705990  -0.5410503800  -0.3218539500      -4.884008e-02       0.0410760260       2.390218e-01   -3.136054e-01        2.033082e-01
929           -5.172939e-01         -3.379740e-01   -0.427115520  -0.4625099900  -0.2621494700      -1.640418e-01       0.0430776630       1.537829e-01   -1.978491e-01        2.544258e-01
930           -5.474100e-01         -3.214318e-01   -0.338764210  -0.4306352200  -0.1996005800      -3.467152e-02       0.0785429590       8.537505e-02   -1.662885e-01        2.272370e-01
931           -5.830363e-01         -3.537583e-01   -0.412263840  -0.4250051200  -0.1005770000       5.222931e-03       0.1289156200       1.996257e-01   -2.046955e-01        2.979525e-01
932           -6.165853e-01         -4.717576e-01   -0.407980710  -0.4756917000  -0.1600251300      -3.781211e-02       0.0757868020       9.302601e-02   -2.597584e-01        1.931243e-01
933           -6.241156e-01         -3.628643e-01   -0.284597920  -0.4577754500  -0.2303585200       2.649324e-01       0.0988475680       1.104358e-01   -2.539762e-01        1.228180e-01
934           -2.204795e-01         -2.673779e-01   -0.256482050  -0.4406617800  -0.0645370310       6.943242e-02       0.0321611250       1.717446e-01   -3.584004e-02        3.388129e-01
935           -3.859283e-01         -3.249538e-01   -0.167810130  -0.4402201700  -0.1119351100       5.486058e-02      -0.0254884680       3.976408e-01   -5.296659e-02        3.471146e-01
936           -7.463535e-01         -5.483811e-01   -0.164217030  -0.3826500500   0.0882888010      -1.575224e-01      -0.0763630750       4.117480e-01   -4.819177e-02        4.404891e-01
937           -8.405154e-01         -3.743703e-01   -0.180851640  -0.4476121800  -0.1156399000      -1.273408e-01       0.0841911660       1.537996e-01   -1.839239e-01        1.629534e-01
938           -5.059824e-01         -1.855846e-01   -0.112292990  -0.4890841700  -0.1451076500       1.785048e-01       0.1134468700       8.585351e-02   -1.785046e-01        3.549796e-01
939           -4.306112e-01         -1.500152e-01   -0.296951500  -0.4957687200  -0.1627491500      -1.039548e-01       0.1651422200       2.388252e-01   -2.117476e-01        2.856777e-01
940           -4.488552e-01         -1.902559e-02   -0.312491530  -0.5631876600  -0.2687100300       1.772104e-02       0.1577464700       1.782159e-01   -2.478197e-01        1.787941e-01
941           -4.354277e-01         -3.189258e-01   -0.228604760  -0.4976629500  -0.1936794800      -1.552017e-01       0.0427653750       1.423546e-01   -2.077413e-01        1.197369e-01
942           -5.218280e-01         -4.138667e-01   -0.291197350  -0.4784569500  -0.3453163100      -2.209745e-01       0.1523937700       2.438084e-01   -2.054152e-01        1.359720e-01
943           -4.965506e-01         -1.439329e-01   -0.389034000  -0.5103416500  -0.2822939300       2.335094e-02       0.1732221900       4.155886e-01   -2.428013e-01        2.071090e-01
944           -4.156391e-01          1.060215e-02   -0.434782630  -0.4907892800  -0.2618666600       3.507034e-02       0.1089588100       2.629800e-01   -3.217506e-01        2.562464e-01
945           -3.737154e-01          6.415668e-02   -0.436360830  -0.4962030100  -0.2532129400      -4.796571e-02       0.2819283000       2.503474e-01   -2.893114e-01        2.569844e-01
946           -6.386642e-01         -3.546278e-01   -0.293832780  -0.5032094500  -0.2038796900       5.419438e-03      -0.0635346210       1.496465e-01   -2.956229e-01        1.886100e-01
947           -7.491148e-01         -3.442289e-01   -0.454369670  -0.3940334900  -0.0944160790       1.844681e-01       0.0502037000       1.584938e-01    8.384275e-02        5.382229e-02
948           -4.701445e-01         -4.017696e-01   -0.339516250  -0.4364311300  -0.1255666200       8.882850e-02      -0.0998237600       1.228779e-01    1.848722e-01        4.232551e-02
949           -4.286390e-01         -4.214994e-01   -0.337892930  -0.4586755100   0.0611661740      -2.336204e-01       0.0949923130       2.739848e-01    5.632189e-02       -5.355106e-02
950           -5.329231e-01         -4.543565e-01   -0.229505710  -0.4663217300   0.0466191690       3.110470e-02       0.0167504250       3.038630e-01    3.848920e-02       -6.639537e-02
951           -6.301278e-01         -4.499345e-01   -0.310217100  -0.3388512600   0.2048731900      -1.825489e-01      -0.0451310140       2.086061e-01    3.908642e-01       -1.437035e-01
952           -6.671237e-01         -4.168641e-01   -0.179569280  -0.3319292100   0.1056227800      -3.655313e-01      -0.0651736240       1.349839e-01    3.577151e-01       -1.179481e-01
953           -6.512634e-01         -4.058318e-01   -0.241560710  -0.4081150200  -0.2116258600      -1.406160e-02       0.1926797600       3.486130e-01    1.691841e-01       -6.743526e-02
954           -5.176200e-01         -2.698434e-01    0.275456920  -0.4498101900  -0.1048566500      -9.387928e-03      -0.2095916600       2.533547e-01    1.743978e-01        4.397144e-03
955           -5.107665e-01         -5.200639e-01   -0.180580370  -0.3649631500  -0.0626749870      -3.891072e-02       0.0212129360       2.288668e-01    2.725953e-01        1.427724e-02
956           -5.345478e-01         -3.184947e-01   -0.104300200  -0.4275675700  -0.2062078500       3.337301e-01      -0.0629922130       3.343176e-01    2.601420e-01        6.782057e-02
957           -2.810901e-01         -3.604659e-01   -0.199149330  -0.2366514600  -0.0253279360      -1.917464e-01       0.0582855680       1.061601e-01    2.624153e-01        2.057635e-01
958           -3.198298e-01         -3.969953e-01   -0.040147179  -0.2488278600   0.0814268260       2.630519e-03       0.1486259900       1.142014e-01    3.823158e-01        1.677404e-01
959           -5.976656e-01         -4.514545e-01   -0.093648546  -0.4032237900  -0.0693684420      -5.511344e-02      -0.0128167340       2.006295e-01    2.377027e-01       -1.242568e-02
960           -6.766907e-01         -3.256576e-01   -0.089334040  -0.3724807600  -0.0574957190      -5.278306e-02      -0.0435078510       2.136090e-01    2.837757e-01        2.435636e-01
961           -4.315959e-01         -2.580895e-01   -0.283178150  -0.4163186200  -0.1820378600       7.389403e-02      -0.0924729190       2.685879e-01    3.225511e-01        7.376854e-02
962           -7.308493e-01         -4.526855e-01   -0.322237900  -0.4046298900   0.0838206650       3.151039e-03      -0.0345147510       2.067266e-01    2.336917e-01       -9.661098e-02
963           -3.675436e-01         -2.468784e-01    0.049643128  -0.3608247300  -0.0147363000      -5.596484e-02      -0.1216318500       4.042109e-01    1.148518e-01       -7.866549e-02
964           -5.354900e-01         -2.169614e-01   -0.211982600  -0.4006264400   0.1233949800      -5.014959e-02       0.0008763404       1.521211e-01    1.907838e-01       -2.743984e-02
965           -5.685160e-01         -3.784962e-01   -0.281846210  -0.3991880400   0.1583900600      -5.132888e-02      -0.0684865100       3.950212e-01    2.258824e-01        4.382797e-02
966           -6.224730e-01         -4.318816e-01   -0.294844290  -0.3452427400   0.0513572100       5.569281e-02      -0.0117506510       2.505498e-01    2.487957e-01        1.745611e-03
967           -4.990052e-01         -3.691254e-01   -0.343263820  -0.4571238100  -0.1464205100      -1.209277e-01       0.0244540640       5.353189e-01    9.387283e-02       -5.286489e-02
968           -5.156329e-01         -4.730902e-01   -0.429584110  -0.4806548700  -0.2108049700      -4.334364e-02       0.1425480200       2.115435e-01    1.495441e-01       -4.072046e-03
969           -8.862780e-01         -4.997958e-01   -0.225325530  -0.5796076600  -0.2964751100      -7.916260e-02      -0.0688761330       1.661380e-01   -1.498089e-01       -1.059426e-01
970           -7.348641e-01         -2.858779e-01   -0.217881830  -0.5392469500  -0.3463001000      -2.180801e-02       0.0991378010      -9.065696e-02   -6.201538e-02       -5.705760e-02
971           -5.371990e-01         -3.094954e-01   -0.149550730  -0.5208504900  -0.1517266300      -1.757884e-01      -0.0625941010      -3.803353e-02   -1.200161e-01        1.758387e-01
972           -6.593913e-01         -2.455852e-01   -0.130527490  -0.4598618700   0.0538456580      -1.682609e-01      -0.1580205400       1.564538e-01   -3.807794e-02        7.316432e-02
973           -6.995917e-01         -3.916415e-01   -0.244341210  -0.5244782600  -0.1654768600      -3.931551e-02      -0.0979153930       1.027004e-02   -1.789321e-01       -4.065614e-02
974           -4.801706e-01         -2.883415e-01   -0.189624540  -0.4873174600  -0.0478352300      -1.084691e-01      -0.2919039000       3.669146e-01   -1.359334e-01        2.115953e-01
975           -3.045801e-01         -6.011370e-02   -0.372303440  -0.4564235700  -0.2023237800       7.844777e-02      -0.2859607900       4.075991e-02   -2.696998e-01       -2.676120e-03
976           -5.212489e-01         -3.364498e-01   -0.401355820  -0.5126333300  -0.2597569500       1.255665e-01      -0.0912930730       5.217214e-02   -2.504472e-01       -1.435513e-01
977           -4.892049e-01         -1.816974e-01   -0.274334480  -0.5255465900  -0.2385751000      -2.556165e-02      -0.0214621400       1.829585e-01   -1.826659e-01        1.266897e-01
978           -3.605875e-01         -2.549369e-02   -0.218902250  -0.5099553500  -0.1672286800       6.531668e-02      -0.0817961450       1.157248e-01   -2.262059e-01       -8.471572e-03
979           -3.629420e-01         -1.756519e-01   -0.295260310  -0.5568551800  -0.1828687200      -2.067080e-01      -0.1849927000      -1.555559e-01   -8.866874e-02        4.107861e-02
980           -5.213193e-01         -2.265348e-01   -0.001555397  -0.5295931000  -0.0830877320      -4.153836e-02      -0.1240721300       9.899921e-02   -8.462513e-02       -6.936863e-02
981           -5.278835e-01         -3.262574e-01   -0.161606310  -0.5020043300  -0.1488349900      -1.350867e-01      -0.0185616860       2.776165e-01   -8.257691e-02       -1.150420e-01
982           -5.464117e-01         -3.244690e-01   -0.219718510  -0.5065388500  -0.1881127100      -9.868077e-02       0.0153429470      -2.753338e-03   -3.606500e-02       -4.046314e-02
983           -3.830219e-01         -1.470651e-01   -0.326463320  -0.5911094800  -0.2128245100       2.744819e-01       0.0708261980       2.441704e-01   -1.327245e-01       -6.907904e-03
984           -8.045938e-01         -2.999173e-01   -0.366707060  -0.5018078700  -0.3055198500      -1.026946e-01      -0.0545683650      -6.638063e-02   -1.762915e-01       -2.980529e-02
985           -5.001556e-01         -5.073180e-01   -0.148984560  -0.4655008700  -0.1994975400      -1.994695e-01      -0.2082108000      -1.026506e-01   -5.840994e-02       -9.891799e-02
986           -5.688065e-01         -4.736212e-01   -0.136824600  -0.4408073200  -0.1628874900      -1.400583e-02      -0.1666922600      -1.185972e-01   -7.032267e-02       -2.025932e-02
987           -5.235907e-01         -4.481262e-01   -0.214848840  -0.4616613800  -0.1007643800      -1.540819e-01      -0.2250189700      -1.036993e-01   -6.624723e-02       -1.086658e-01
988           -6.466469e-01         -4.275993e-01   -0.284989080  -0.5614775600  -0.1465782900      -1.906620e-01      -0.2465865000      -1.170474e-01   -1.482930e-01       -1.841649e-01
